question_id,video_id,video_path,correct_idx,pred_idx,is_correct,response,num_frames,frame_height,frame_width,total_pixels,requested_pixels,input_tokens,output_tokens,sample_fps_eff
fine_grained_action_localization_8568,P02-20240211-111822,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_8568.mp4,2,2,1,2,4,1408,1408,7929856,262144,564,2,0.014596764925325264
fine_grained_action_localization_8598,P02-20240211-120927,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_8598.mp4,1,0,0,0,4,1408,1408,7929856,262144,565,2,0.013157894912271291
fine_grained_action_localization_8624,P02-20240211-175138,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_8624.mp4,0,3,0,3,4,1408,1408,7929856,262144,565,2,0.010028413889963554
fine_grained_action_localization_8643,P02-20240209-184316,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_8643.mp4,2,0,0,0,4,1408,1408,7929856,262144,562,2,0.043525570324598924
fine_grained_action_localization_8703,P02-20240209-194141,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_8703.mp4,3,1,0,1,4,1408,1408,7929856,262144,561,2,0.03996004142576554
fine_grained_action_localization_8743,P02-20240211-120927,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_8743.mp4,2,0,0,0,4,1408,1408,7929856,262144,563,2,0.014219694482173355
fine_grained_action_localization_8770,P02-20240211-111822,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_8770.mp4,0,3,0,3,4,1408,1408,7929856,262144,562,2,0.015159171072175707
fine_grained_action_localization_8790,P02-20240211-111822,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_8790.mp4,2,1,0,1,4,1408,1408,7929856,262144,563,2,0.026572187414155034
fine_grained_action_localization_8831,P02-20240211-175138,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_8831.mp4,4,3,0,3,4,1408,1408,7929856,262144,564,2,0.0326797376136217
fine_grained_action_localization_8901,P02-20240211-175138,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_8901.mp4,1,0,0,0,4,1408,1408,7929856,262144,563,2,0.029462312122402974
fine_grained_action_localization_8936,P02-20240211-120927,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_8936.mp4,4,0,0,0,4,1408,1408,7929856,262144,563,2,0.014219694482173355
fine_grained_action_localization_8978,P02-20240211-141313,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_8978.mp4,4,3,0,3,4,1408,1408,7929856,262144,563,2,0.028024287712899807
fine_grained_action_localization_8998,P02-20240209-184316,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_8998.mp4,0,3,0,3,4,1408,1408,7929856,262144,563,2,0.013922728758958131
fine_grained_action_localization_9020,P02-20240209-194141,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_9020.mp4,2,2,1,2,4,1408,1408,7929856,262144,561,2,0.03996004142576554
fine_grained_action_localization_9054,P02-20240210-122334,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_9054.mp4,3,2,0,2,4,1408,1408,7929856,262144,561,2,0.02756086319039055
fine_grained_action_localization_9064,P02-20240209-184316,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_9064.mp4,1,0,0,0,4,1408,1408,7929856,262144,563,2,0.021711598340379386
fine_grained_action_localization_9158,P02-20240211-175138,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_9158.mp4,0,0,1,0,4,1408,1408,7929856,262144,562,2,0.014130946776607707
fine_grained_action_localization_9280,P02-20240211-120927,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_9280.mp4,2,2,1,2,4,1408,1408,7929856,262144,565,2,0.017311021730120852
fine_grained_action_localization_9318,P02-20240211-120927,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_9318.mp4,2,0,0,0,4,1408,1408,7929856,262144,565,2,0.016652789190145397
fine_grained_action_localization_9326,P02-20240211-120927,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_9326.mp4,3,4,0,4,4,1408,1408,7929856,262144,563,2,0.014270425275849225
fine_grained_action_localization_9367,P02-20240211-115653,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_9367.mp4,0,0,1,0,4,1408,1408,7929856,262144,564,2,0.027567194263333667
fine_grained_action_localization_9420,P02-20240211-175138,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_9420.mp4,3,1,0,1,4,1408,1408,7929856,262144,565,2,0.010028413889963554
fine_grained_action_localization_9461,P02-20240210-122334,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_9461.mp4,3,0,0,0,4,1408,1408,7929856,262144,561,2,0.02756086319039055
fine_grained_action_localization_9477,P02-20240211-175138,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_9477.mp4,0,2,0,2,4,1408,1408,7929856,262144,565,2,0.011595322809855545
fine_grained_action_localization_9513,P02-20240211-111822,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_9513.mp4,2,0,0,0,4,1408,1408,7929856,262144,565,2,0.014979402863731962
fine_grained_action_localization_9547,P02-20240211-111822,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_9547.mp4,1,1,1,1,4,1408,1408,7929856,262144,565,2,0.008970621050519314
fine_grained_action_localization_9575,P02-20240211-175138,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_9575.mp4,2,0,0,0,4,1408,1408,7929856,262144,563,2,0.011595322809855545
fine_grained_action_localization_9598,P02-20240211-120927,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_9598.mp4,3,3,1,3,4,1408,1408,7929856,262144,561,2,0.04640371230340111
fine_grained_action_localization_9635,P02-20240211-175138,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_9635.mp4,3,0,0,0,4,1408,1408,7929856,262144,563,2,0.012578615868875768
fine_grained_action_localization_9645,P02-20240211-120927,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_9645.mp4,0,2,0,2,4,1408,1408,7929856,262144,563,2,0.010010845285367508
fine_grained_action_localization_9681,P02-20240211-120927,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_9681.mp4,1,0,0,0,4,1408,1408,7929856,262144,563,2,0.01658833259221604
fine_grained_action_localization_9704,P02-20240210-195833,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_9704.mp4,3,0,0,0,4,1408,1408,7929856,262144,562,2,0.025597270291097863
fine_grained_action_localization_9775,P02-20240209-184316,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_9775.mp4,0,0,1,0,4,1408,1408,7929856,262144,564,2,0.021711598340379386
fine_grained_action_localization_9829,P02-20240210-122334,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_9829.mp4,3,0,0,0,4,1408,1408,7929856,262144,562,2,0.012630249930449452
fine_grained_action_localization_9869,P02-20240211-120927,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_9869.mp4,1,0,0,0,4,1408,1408,7929856,262144,564,2,0.009965122378163698
fine_grained_action_localization_9885,P02-20240211-120927,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_9885.mp4,0,0,1,0,4,1408,1408,7929856,262144,564,2,0.014219694482173355
fine_grained_action_localization_9898,P02-20240209-184316,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_9898.mp4,2,3,0,3,4,1408,1408,7929856,262144,562,2,0.043525570324598924
fine_grained_action_localization_9910,P02-20240210-100308,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_9910.mp4,3,0,0,0,4,1408,1408,7929856,262144,562,2,0.018936405878851554
fine_grained_action_localization_9954,P02-20240209-184316,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_9954.mp4,3,0,0,0,4,1408,1408,7929856,262144,563,2,0.0112771358661335
fine_grained_action_localization_893,P02-20240211-141313,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_893.mp4,0,0,1,0,4,1408,1408,7929856,262144,562,2,0.011447104904612329
fine_grained_action_localization_997,P02-20240211-111822,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_997.mp4,2,2,1,2,4,1408,1408,7929856,262144,562,2,0.00797819293727582
fine_grained_action_localization_3678,P02-20240211-141313,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_3678.mp4,3,0,0,0,4,1408,1408,7929856,262144,562,2,0.011447104904612329
fine_grained_action_localization_6855,P02-20240211-111822,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_6855.mp4,2,0,0,0,4,1408,1408,7929856,262144,565,2,0.00797819293727582
fine_grained_action_localization_7850,P02-20240209-194141,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_7850.mp4,0,2,0,2,4,1408,1408,7929856,262144,564,2,0.009761652729387548
fine_grained_action_localization_7574,P02-20240211-111822,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_7574.mp4,1,0,0,0,4,1408,1408,7929856,262144,566,2,0.00797819293727582
fine_grained_action_localization_2001,P02-20240211-111822,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_2001.mp4,0,2,0,2,4,1408,1408,7929856,262144,564,2,0.01170731707044757
